===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,MA_1_0,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown,MACD_Strategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown,Bolling_2_0,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown
            - 2020-12-23 00:00:00: 0.023246987645151318
            - 2020-12-24 00:00:00: 0.013162572571574493
            - 2020-12-25 00:00:00: 0.004876107589041556
            - 2020-12-28 00:00:00: -0.0024931446789859812
            - 2020-12-29 00:00:00: -0.0004865823388183754
            - 2020-12-30 00:00:00: 0.0064732040893846765
            - 2020-12-31 00:00:00: 0.0027482636483171508
            - 2021-01-04 00:00:00: 0.05378029686992325
            - 2021-01-05 00:00:00: -0.01029668768634262
            - 2021-01-06 00:00:00: 0.008151132917885384
            - 2021-01-07 00:00:00: 0.00639828172029544
            - 2021-01-08 00:00:00: -0.008461138648864663
            - 2021-01-11 00:00:00: -0.021292827385942847
            - 2021-01-12 00:00:00: 0.010184453794785497
        .......................................................................
        - PyFolio:
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - timeframe: 5
            - compression: 1
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Analysis:
            """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
            - returns:
              - 2020-09-01 00:00:00: 0.0
              - 2020-09-02 00:00:00: 0.0
              - 2020-09-03 00:00:00: 0.0
              - 2020-09-04 00:00:00: 0.0
              - 2020-09-07 00:00:00: 0.0
              - 2020-09-08 00:00:00: 0.0
              - 2020-09-09 00:00:00: 0.0
              - 2020-09-10 00:00:00: 0.0
              - 2020-09-11 00:00:00: 0.0
              - 2020-09-14 00:00:00: 0.0
              - 2020-09-15 00:00:00: 0.0
              - 2020-09-16 00:00:00: 0.0
              - 2020-09-17 00:00:00: 0.0
              - 2020-09-18 00:00:00: 0.0
              - 2020-09-21 00:00:00: 0.0
              - 2020-09-22 00:00:00: 0.0
              - 2020-09-23 00:00:00: 0.0
              - 2020-09-24 00:00:00: 0.0
              - 2020-09-25 00:00:00: 0.0
              - 2020-09-28 00:00:00: 0.0
              - 2020-09-29 00:00:00: 0.0
              - 2020-09-30 00:00:00: 0.0
              - 2020-10-09 00:00:00: 0.0
              - 2020-10-12 00:00:00: 0.0
              - 2020-10-13 00:00:00: 0.0
              - 2020-10-14 00:00:00: 0.007813333333333228
              - 2020-10-15 00:00:00: -0.0005639271822824865
              - 2020-10-16 00:00:00: 0.027055648493332418
              - 2020-10-19 00:00:00: 0.04961511073017788
              - 2020-10-20 00:00:00: -0.017275677135936807
              - 2020-10-21 00:00:00: -0.039807009569863716
              - 2020-10-22 00:00:00: -0.0351913695419136
              - 2020-10-23 00:00:00: -0.024027218821180862
              - 2020-10-26 00:00:00: 0.01992855020488271
              - 2020-10-27 00:00:00: -0.003658511798700581
              - 2020-10-28 00:00:00: 0.007745085372736549
              - 2020-10-29 00:00:00: 0.0
              - 2020-10-30 00:00:00: 0.0
              - 2020-11-02 00:00:00: 0.0
              - 2020-11-03 00:00:00: 0.0
              - 2020-11-04 00:00:00: 0.004117746288798907
              - 2020-11-05 00:00:00: -0.004395698548991134
              - 2020-11-06 00:00:00: -0.011211568202124655
              - 2020-11-09 00:00:00: 0.006748307643474227
              - 2020-11-10 00:00:00: -0.003077141810416739
              - 2020-11-11 00:00:00: 0.005877137954610756
              - 2020-11-12 00:00:00: -0.002865880416769606
              - 2020-11-13 00:00:00: -0.002801742097537252
              - 2020-11-16 00:00:00: 0.0018634852786112432
              - 2020-11-17 00:00:00: -0.010695177559971847
              - 2020-11-18 00:00:00: 0.0002156318529005219
              - 2020-11-19 00:00:00: 0.007910839479600362
              - 2020-11-20 00:00:00: -0.0036790712621507238
              - 2020-11-23 00:00:00: 0.005926930015029086
              - 2020-11-24 00:00:00: 0.005016222923025948
              - 2020-11-25 00:00:00: -0.005459333037992731
              - 2020-11-26 00:00:00: -0.0026104772451921443
              - 2020-11-27 00:00:00: 0.007110189112224274
              - 2020-11-30 00:00:00: 0.00011116048182913119
              - 2020-12-01 00:00:00: -0.0032462275637612503
              - 2020-12-02 00:00:00: -0.004017408451077675
              - 2020-12-03 00:00:00: 0.0021188760902275394
              - 2020-12-04 00:00:00: -0.0040604772710470804
              - 2020-12-07 00:00:00: 0.009372404617138619
              - 2020-12-08 00:00:00: -0.00337432778188973
              - 2020-12-09 00:00:00: 0.001437434453056996
              - 2020-12-10 00:00:00: 0.0015467767242907104
              - 2020-12-11 00:00:00: 0.0011520445322292794
              - 2020-12-14 00:00:00: 0.0035472972972971917
              - 2020-12-15 00:00:00: -0.004935196094933536
              - 2020-12-16 00:00:00: -0.00043811573021546035
              - 2020-12-17 00:00:00: 0.0021052310931124474
              - 2020-12-18 00:00:00: 0.018002104185911305
              - 2020-12-21 00:00:00: 0.005983198769767828
              - 2020-12-22 00:00:00: -0.040321699614829454
              - 2020-12-23 00:00:00: 0.023246987645151318
              - 2020-12-24 00:00:00: 0.013162572571574493
              - 2020-12-25 00:00:00: 0.004876107589041556
              - 2020-12-28 00:00:00: -0.0024931446789859812
              - 2020-12-29 00:00:00: -0.0004865823388183754
              - 2020-12-30 00:00:00: 0.0064732040893846765
              - 2020-12-31 00:00:00: 0.0027482636483171508
              - 2021-01-04 00:00:00: 0.05378029686992325
              - 2021-01-05 00:00:00: -0.01029668768634262
              - 2021-01-06 00:00:00: 0.008151132917885384
              - 2021-01-07 00:00:00: 0.00639828172029544
              - 2021-01-08 00:00:00: -0.008461138648864663
              - 2021-01-11 00:00:00: -0.021292827385942847
              - 2021-01-12 00:00:00: 0.010184453794785497
            """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
            - positions:
              - Datetime: Data0, cash
              - 2020-09-01: 0.0, 150000.0
              - 2020-09-02: 0.0, 150000.0
              - 2020-09-03: 0.0, 150000.0
              - 2020-09-04: 0.0, 150000.0
              - 2020-09-07: 0.0, 150000.0
              - 2020-09-08: 0.0, 150000.0
              - 2020-09-09: 0.0, 150000.0
              - 2020-09-10: 0.0, 150000.0
              - 2020-09-11: 0.0, 150000.0
              - 2020-09-14: 0.0, 150000.0
              - 2020-09-15: 0.0, 150000.0
              - 2020-09-16: 0.0, 150000.0
              - 2020-09-17: 0.0, 150000.0
              - 2020-09-18: 0.0, 150000.0
              - 2020-09-21: 0.0, 150000.0
              - 2020-09-22: 0.0, 150000.0
              - 2020-09-23: 0.0, 150000.0
              - 2020-09-24: 0.0, 150000.0
              - 2020-09-25: 0.0, 150000.0
              - 2020-09-28: 0.0, 150000.0
              - 2020-09-29: 0.0, 150000.0
              - 2020-09-30: 0.0, 150000.0
              - 2020-10-09: 0.0, 150000.0
              - 2020-10-12: 0.0, 150000.0
              - 2020-10-13: 0.0, 150000.0
              - 2020-10-14: 5012.0, 146160.0
              - 2020-10-15: 10027.5, 141059.25
              - 2020-10-16: 15288.0, 139886.5
              - 2020-10-19: 20909.0, 141964.5
              - 2020-10-20: 25952.5, 134107.25
              - 2020-10-21: 30733.5, 122954.75
              - 2020-10-22: 35537.25, 112742.5
              - 2020-10-23: 40390.0, 104327.0
              - 2020-10-26: 45643.5, 101957.5
              - 2020-10-27: 50680.0, 96381.0
              - 2020-10-28: 0.0, 148200.0
              - 2020-10-29: 0.0, 148200.0
              - 2020-10-30: 0.0, 148200.0
              - 2020-11-02: 0.0, 148200.0
              - 2020-11-03: 0.0, 148200.0
              - 2020-11-04: 5066.25, 143744.0
              - 2020-11-05: 5026.0, 143130.125
              - 2020-11-06: 4917.5, 141577.5625
              - 2020-11-09: 4978.75, 142504.90625
              - 2020-11-10: 9957.5, 137072.328125
              - 2020-11-11: 5029.5, 142864.44270833334
              - 2020-11-12: 5003.25, 142466.8463541667
              - 2020-11-13: 4977.0, 142079.92317708334
              - 2020-11-16: 4994.5, 142336.4615885417
              - 2020-11-17: 9905.0, 135850.23079427084
              - 2020-11-18: 4950.75, 140835.91026475697
              - 2020-11-19: 5026.0, 141913.9551323785
              - 2020-11-20: 4992.75, 141406.60256618925
              - 2020-11-23: 5050.5, 142216.55128309462
              - 2020-11-24: 5101.25, 142904.5256415473
              - 2020-11-25: 5050.5, 142147.26282077367
              - 2020-11-26: 5026.0, 141787.50641038685
              - 2020-11-27: 5094.25, 142763.12820519344
              - 2020-11-30: 5097.75, 142776.06410259672
              - 2020-12-01: 5068.0, 142325.78205129836
              - 2020-12-02: 5029.5, 141772.14102564918
              - 2020-12-03: 5048.75, 142063.9455128246
              - 2020-12-04: 5010.25, 141505.09775641232
              - 2020-12-07: 5099.5, 142789.04887820617
              - 2020-12-08: 5069.75, 142319.7744391031
              - 2020-12-09: 5085.5, 142515.88721955154
              - 2020-12-10: 5101.25, 142728.44360977577
              - 2020-12-11: 0.0, 148000.00000000003
              - 2020-12-14: 10419.5, 138105.50000000003
              - 2020-12-15: 10374.0, 137418.00000000003
              - 2020-12-16: 10370.5, 137356.75000000003
              - 2020-12-17: 20783.0, 127255.25000000003
              - 2020-12-18: 31363.5, 119339.75000000003
              - 2020-12-21: 10570.0, 141034.93750000003
              - 2020-12-22: 10174.5, 135317.46875000003
              - 2020-12-23: 25768.75, 123105.46875000003
              - 2020-12-24: 5176.5, 145657.28645833337
              - 2020-12-25: 5225.5, 146343.76822916672
              - 2020-12-28: 5202.75, 145988.63411458337
              - 2020-12-29: 5199.25, 145918.56705729172
              - 2020-12-30: 5264.0, 146832.03352864587
              - 2020-12-31: 15813.0, 136701.03352864587
              - 2021-01-04: 26906.25, 133810.03352864587
              - 2021-01-05: 10710.0, 148351.43815104172
              - 2021-01-06: 10801.0, 149556.96907552087
              - 2021-01-07: 10874.5, 150509.48453776047
              - 2021-01-08: 10790.5, 149227.99226888025
              - 2021-01-11: 10570.0, 146041.24613444015
              - 2021-01-12: 21280.0, 136926.24613444015
            """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
            - transactions:
              - date: ['amount', 'price', 'sid', 'symbol', 'value']
              - 2020-10-14 00:00:00: [1, 14100.0, 0, '', -14100.0]
              - 2020-10-15 00:00:00: [1, 14345.0, 0, '', -14345.0]
              - 2020-10-16 00:00:00: [1, 14265.0, 0, '', -14265.0]
              - 2020-10-19 00:00:00: [1, 14620.0, 0, '', -14620.0]
              - 2020-10-20 00:00:00: [1, 14935.0, 0, '', -14935.0]
              - 2020-10-21 00:00:00: [1, 14850.0, 0, '', -14850.0]
              - 2020-10-22 00:00:00: [1, 14735.0, 0, '', -14735.0]
              - 2020-10-23 00:00:00: [1, 14530.0, 0, '', -14530.0]
              - 2020-10-26 00:00:00: [1, 14470.0, 0, '', -14470.0]
              - 2020-11-10 00:00:00: [1, 14305.0, 0, '', -14305.0]
              - 2020-11-17 00:00:00: [1, 14320.0, 0, '', -14320.0]
              - 2020-12-11 00:00:00: [-1, 14615.0, 0, '', 14615.0]
              - 2020-12-15 00:00:00: [-2, 14885.0, 0, '', 29770.0]
              - 2020-12-16 00:00:00: [-2, 14835.0, 0, '', 29670.0]
              - 2020-12-21 00:00:00: [-6, 14900.0, 0, '', 89400.0]
              - 2020-12-22 00:00:00: [-2, 15000.0, 0, '', 30000.0]
              - 2020-12-23 00:00:00: [1, 14640.0, 0, '', -14640.0]
              - 2021-01-05 00:00:00: [-5, 15350.0, 0, '', 76750.0]
              - 2021-01-06 00:00:00: [-2, 15325.0, 0, '', 30650.0]
              - 2021-01-07 00:00:00: [-2, 15440.0, 0, '', 30880.0]
              - 2021-01-08 00:00:00: [-2, 15505.0, 0, '', 31010.0]
              - 2021-01-11 00:00:00: [-2, 15465.0, 0, '', 30930.0]
            """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
            - gross_lev:
              - 2020-09-01 00:00:00: 0.0
              - 2020-09-02 00:00:00: 0.0
              - 2020-09-03 00:00:00: 0.0
              - 2020-09-04 00:00:00: 0.0
              - 2020-09-07 00:00:00: 0.0
              - 2020-09-08 00:00:00: 0.0
              - 2020-09-09 00:00:00: 0.0
              - 2020-09-10 00:00:00: 0.0
              - 2020-09-11 00:00:00: 0.0
              - 2020-09-14 00:00:00: 0.0
              - 2020-09-15 00:00:00: 0.0
              - 2020-09-16 00:00:00: 0.0
              - 2020-09-17 00:00:00: 0.0
              - 2020-09-18 00:00:00: 0.0
              - 2020-09-21 00:00:00: 0.0
              - 2020-09-22 00:00:00: 0.0
              - 2020-09-23 00:00:00: 0.0
              - 2020-09-24 00:00:00: 0.0
              - 2020-09-25 00:00:00: 0.0
              - 2020-09-28 00:00:00: 0.0
              - 2020-09-29 00:00:00: 0.0
              - 2020-09-30 00:00:00: 0.0
              - 2020-10-09 00:00:00: 0.0
              - 2020-10-12 00:00:00: 0.0
              - 2020-10-13 00:00:00: 0.0
              - 2020-10-14 00:00:00: 0.03315428783107983
              - 2020-10-15 00:00:00: 0.06636915546862977
              - 2020-10-16 00:00:00: 0.09852134210195619
              - 2020-10-19 00:00:00: 0.12837570261583375
              - 2020-10-20 00:00:00: 0.16214257488219244
              - 2020-10-21 00:00:00: 0.1999729972850885
              - 2020-10-22 00:00:00: 0.23966354138039753
              - 2020-10-23 00:00:00: 0.279096443403332
              - 2020-10-26 00:00:00: 0.30923570978516407
              - 2020-10-27 00:00:00: 0.3446188996402853
              - 2020-10-28 00:00:00: 0.0
              - 2020-10-29 00:00:00: 0.0
              - 2020-10-30 00:00:00: 0.0
              - 2020-11-02 00:00:00: 0.0
              - 2020-11-03 00:00:00: 0.0
              - 2020-11-04 00:00:00: 0.03404503386023476
              - 2020-11-05 00:00:00: 0.03392367342220917
              - 2020-11-06 00:00:00: 0.033567684235091544
              - 2020-11-09 00:00:00: 0.03375797784373141
              - 2020-11-10 00:00:00: 0.06772435312605042
              - 2020-11-11 00:00:00: 0.034007477979803725
              - 2020-11-12 00:00:00: 0.033927217271114474
              - 2020-11-13 00:00:00: 0.033844037346047184
              - 2020-11-16 00:00:00: 0.03389986698076662
              - 2020-11-17 00:00:00: 0.06795639474497221
              - 2020-11-18 00:00:00: 0.033958868328619045
              - 2020-11-19 00:00:00: 0.034204447629455625
              - 2020-11-20 00:00:00: 0.03410363442517757
              - 2020-11-23 00:00:00: 0.034294840264651696
              - 2020-11-24 00:00:00: 0.034466560361499886
              - 2020-11-25 00:00:00: 0.03431098342268579
              - 2020-11-26 00:00:00: 0.03423390751223429
              - 2020-11-27 00:00:00: 0.03445380989327637
              - 2020-11-30 00:00:00: 0.034473649245721875
              - 2020-12-01 00:00:00: 0.03438408275754912
              - 2020-12-02 00:00:00: 0.034260516196281794
              - 2020-12-03 00:00:00: 0.03431892796471718
              - 2020-12-04 00:00:00: 0.034196076224927256
              - 2020-12-07 00:00:00: 0.03448204772229999
              - 2020-12-08 00:00:00: 0.03439694930350812
              - 2020-12-09 00:00:00: 0.03445428322726743
              - 2020-12-10 00:00:00: 0.03450761396736509
              - 2020-12-11 00:00:00: 0.0
              - 2020-12-14 00:00:00: 0.07015317286652077
              - 2020-12-15 00:00:00: 0.07019324455992204
              - 2020-12-16 00:00:00: 0.07020031849235668
              - 2020-12-17 00:00:00: 0.14038939260630273
              - 2020-12-18 00:00:00: 0.2081142908331439
              - 2020-12-21 00:00:00: 0.0697206843939367
              - 2020-12-22 00:00:00: 0.06993169511289604
              - 2020-12-23 00:00:00: 0.1730907487969605
